code,date,roe_weighted,ocf_to_revenue
000019,2022-06-30,5.0,0.06
000019,2022-09-30,6.87,0.1162
000019,2022-12-31,8.96,0.064
000019,2023-03-31,2.19,-0.1395
000019,2023-06-30,3.47,0.0295
000019,2023-09-30,5.82,0.1581
000019,2023-12-31,7.26,0.0946
000019,2024-03-31,1.32,0.236
000019,2024-06-30,2.64,-0.0656
000019,2024-09-30,5.02,0.1375
000019,2024-12-31,6.67,-0.0028
000019,2025-03-31,1.84,0.327
000019,2025-06-30,3.51,0.3092
000019,2025-09-30,4.89,0.3229
000019,2025-12-31,4.91,0.1999
000019,2026-03-31,1.29,0.2024
000020,2012-03-31,1.69,-0.4194
000020,2012-06-30,2.29,0.1952
000020,2012-09-30,2.25,-0.0126
000020,2012-12-31,1.16,0.0254
000020,2013-03-31,0.07,-0.46
000020,2013-06-30,0.7,-0.0943
000020,2013-09-30,0.29,-0.0882
000020,2013-12-31,-2.35,-0.1106
000020,2014-03-31,0.25,-0.1615
000020,2014-06-30,0.53,-0.5144
000020,2014-09-30,0.36,-0.6679
000020,2014-12-31,2.77,0.172
000020,2015-03-31,0.18,-0.0184
000020,2015-06-30,4.92,0.0685
000020,2015-09-30,6.86,0.1234
000020,2015-12-31,-2.27,0.3474
000020,2016-03-31,0.15,-0.3341
000020,2016-06-30,2.31,-0.0821
000020,2016-09-30,1.44,-0.1555
000020,2016-12-31,1.72,-0.0302
000020,2017-03-31,0.13,-0.0965
000020,2017-06-30,0.67,-0.0805
000020,2017-09-30,0.11,-0.0236
000020,2017-12-31,0.3,0.0137
000020,2018-03-31,0.1,0.002
000020,2018-06-30,0.87,-0.0782
000020,2018-09-30,0.16,-0.1103
000020,2018-12-31,1.02,-0.0344
000020,2019-03-31,0.08,0.1348
000020,2019-06-30,0.79,0.1332
000020,2019-09-30,1.04,0.098
000020,2019-12-31,1.67,0.1032
000020,2020-03-31,-0.12,0.0903
000020,2020-06-30,0.96,0.0705
000020,2020-09-30,1.46,0.0273
000020,2020-12-31,2.05,0.0863
000020,2021-03-31,1.64,-0.0268
000020,2021-06-30,2.07,-0.0557
000020,2021-09-30,2.17,-0.0399
000020,2021-12-31,2.07,-0.0161
000020,2022-03-31,1.71,0.333
000020,2022-06-30,2.53,0.1404
000020,2022-09-30,2.45,0.1508
000020,2022-12-31,2.91,0.124
000020,2023-03-31,1.8,0.191
000020,2023-06-30,2.2,0.1464
000020,2023-09-30,3.46,-0.0179
000020,2023-12-31,3.7,0.1583
000020,2024-03-31,1.46,0.007
000020,2024-06-30,2.7,-0.0015
000020,2024-09-30,3.81,-0.02
000020,2024-12-31,9.53,0.1336
000020,2025-03-31,1.46,-0.2176
000020,2025-06-30,3.49,-0.1324
000020,2025-09-30,5.13,-0.0654
000020,2025-12-31,8.41,0.0092
000020,2026-03-31,1.22,0.011
000016,2012-03-31,0.26,0.1317
000016,2012-06-30,0.29,0.1585
000016,2012-09-30,0.4204,0.0696
000016,2012-12-31,1.14,-0.0196
000016,2013-03-31,0.35,0.0952
000016,2013-06-30,1.0,0.2411
000016,2013-09-30,1.02,0.1262
000016,2013-12-31,1.11,0.1141
000016,2014-03-31,0.23,0.2309
000016,2014-06-30,1.11,0.1438
000016,2014-09-30,1.16,0.0709
000016,2014-12-31,1.28,-0.033
000016,2015-03-31,0.19,0.0607
000016,2015-06-30,-7.52,0.0078
000016,2015-09-30,-23.23,0.0824
000016,2015-12-31,-36.3,0.0701
000016,2016-03-31,0.3,0.0725
000016,2016-06-30,0.46,-0.0146
000016,2016-09-30,-1.59,-0.0281
000016,2016-12-31,3.35,-0.0479
000016,2017-03-31,0.9,-0.3477
000016,2017-06-30,1.06,-0.1985
000016,2017-09-30,4.33,-0.1767
000016,2017-12-31,63.26,-0.1382
000016,2018-03-31,0.7,-0.1311
000016,2018-06-30,4.19,-0.1043
000016,2018-09-30,5.24,-0.0973
000016,2018-12-31,5.11,-0.07
000016,2019-03-31,1.05,-0.0502
000016,2019-06-30,4.25,-0.0785
000016,2019-09-30,5.4,-0.0617
000016,2019-12-31,2.62,-0.028
000016,2020-03-31,-2.77,-0.1321
000016,2020-06-30,1.16,-0.0614
000016,2020-09-30,7.37,-0.0395
000016,2020-12-31,5.79,0.0035
000016,2021-03-31,0.86,-0.0539
000016,2021-06-30,1.01,-0.0589
000016,2021-09-30,-1.51,-0.0456
000016,2021-12-31,10.33,0.0165
000016,2022-03-31,1.13,-0.0758
000016,2022-06-30,1.87,-0.0249
000016,2022-09-30,1.48,-0.0027
000016,2022-12-31,-17.58,-0.0178
000016,2023-03-31,1.98,-0.2571
000016,2023-06-30,-2.55,-0.0192
000016,2023-09-30,-9.73,-0.0217
000016,2023-12-31,-32.58,0.031
000016,2024-03-31,-9.47,-0.2319
000016,2024-06-30,-21.33,-0.0812
000016,2024-09-30,-33.23,-0.0481
000016,2024-12-31,-82.56,0.0156
000016,2025-03-31,4.0,-0.1658
000016,2025-06-30,-18.13,-0.1288
000016,2025-09-30,-53.45,-0.1415
000016,2025-12-31,,-0.1638
000016,2026-03-31,,-0.0271
000025,2012-03-31,-1.26,-0.1589
000025,2012-06-30,-4.99,-0.0259
000025,2012-09-30,-4.23,-0.0185
000025,2012-12-31,3.95,-0.0185
000025,2013-03-31,2.43,-0.041
000025,2013-06-30,2.01,0.1634
000025,2013-09-30,10.42,0.0773
000025,2013-12-31,3.67,-0.0054
000025,2014-03-31,1.72,-0.121
000025,2014-06-30,2.77,-0.0183
000025,2014-09-30,2.26,0.0727
000025,2014-12-31,5.53,0.0134
000025,2015-03-31,0.15,0.3644
000025,2015-06-30,1.49,0.2137
000025,2015-09-30,3.61,0.1635
000025,2015-12-31,6.2127,0.2656
000025,2016-03-31,0.71,0.0409
000025,2016-06-30,2.0236,0.1525
000025,2016-09-30,2.97,0.1435
000025,2016-12-31,,0.1785
000025,2017-03-31,0.5,0.0761
000025,2017-06-30,2.71,0.0458
000025,2017-09-30,4.43,0.1669
000025,2017-12-31,7.1989,-0.006
000025,2018-03-31,1.66,-0.0902
000025,2018-06-30,2.7562,-0.1418
000025,2018-09-30,3.65,-0.0894
000025,2018-12-31,8.6344,-0.0159
000025,2019-03-31,1.7,0.025
000025,2019-06-30,4.1749,0.0986
000025,2019-09-30,5.92,0.1362
000025,2019-12-31,18.92,0.1382
000025,2020-03-31,0.41,0.0761
000025,2020-06-30,1.99,0.0878
000025,2020-09-30,0.77,0.3862
000025,2020-12-31,4.48,0.2571
000025,2021-03-31,1.64,-0.0331
000025,2021-06-30,3.34,0.2388
000025,2021-09-30,5.2,0.2512
000025,2021-12-31,9.56,0.249
000025,2022-03-31,2.33,-0.112
000025,2022-06-30,3.0,-0.0453
000025,2022-09-30,4.25,-0.1242
000025,2022-12-31,5.69,-0.062
000025,2023-03-31,1.66,-0.1277
000025,2023-06-30,2.89,-0.0145
000025,2023-09-30,4.79,-0.0593
000025,2023-12-31,7.59,-0.0326
000025,2024-03-31,2.17,-0.0305
000025,2024-06-30,4.66,0.0679
000025,2024-09-30,6.49,0.02
000025,2024-12-31,8.21,0.1493
000025,2025-03-31,1.96,0.2659
000025,2025-06-30,4.77,0.1763
000025,2025-09-30,6.98,0.1466
000025,2025-12-31,8.06,0.2242
000025,2026-03-31,1.81,0.6349
000027,2012-03-31,1.55,0.1269
000027,2012-06-30,3.79,0.2147
000027,2012-09-30,6.0,0.1533
000027,2012-12-31,6.5,0.2057
000027,2013-03-31,1.51,0.0768
000027,2013-06-30,4.12,0.1959
000027,2013-09-30,7.48,0.1946
000027,2013-12-31,9.23,0.1858
000027,2014-03-31,2.49,0.4241
000027,2014-06-30,6.1816,0.2606
000027,2014-09-30,9.68,0.291
000027,2014-12-31,11.91,0.2551
000027,2015-03-31,2.04,0.4221
000027,2015-06-30,5.64,0.3301
000027,2015-09-30,8.53,0.3307
000027,2015-12-31,9.19,0.3446
000027,2016-03-31,0.94,0.2421
000027,2016-06-30,3.85,0.2076
000027,2016-09-30,6.11,0.2355
000027,2016-12-31,,0.2432
000027,2017-03-31,0.52,0.2365
000027,2017-06-30,1.85,0.1533
000027,2017-09-30,3.68,0.177
000027,2017-12-31,3.39,0.1818
000027,2018-03-31,0.28,0.1267
000027,2018-06-30,2.49,0.1141
000027,2018-09-30,2.79,0.359
000027,2018-12-31,3.22,0.2256
000027,2019-03-31,1.52,0.4466
000027,2019-06-30,4.2,0.1889
000027,2019-09-30,6.69,0.2364
000027,2019-12-31,7.76,0.2498
000027,2020-03-31,0.69,0.2575
000027,2020-06-30,11.26,0.2744
000027,2020-09-30,15.1,0.3064
000027,2020-12-31,14.57,0.3027
000027,2021-03-31,1.74,0.1206
000027,2021-06-30,6.01,0.2048
000027,2021-09-30,8.26,0.1571
000027,2021-12-31,5.6,0.1364
000027,2022-03-31,1.43,0.176
000027,2022-06-30,3.36,0.2571
000027,2022-09-30,4.96,0.2203
000027,2022-12-31,5.12,0.2565
000027,2023-03-31,1.81,0.2296
000027,2023-06-30,6.05,0.1474
000027,2023-09-30,9.11,0.2302
000027,2023-12-31,4.52,0.2945
000027,2024-03-31,3.33,0.2269
000027,2024-06-30,5.51,0.3226
000027,2024-09-30,6.09,0.245
000027,2024-12-31,4.47,0.2332
000027,2025-03-31,4.02,0.3464
000027,2025-06-30,5.1,0.1835
000027,2025-09-30,5.32,0.2931
000027,2025-12-31,4.66,0.2721
000027,2026-03-31,3.54,0.1215
000021,2012-03-31,1.12,0.0062
000021,2012-06-30,1.62,0.0079
000021,2012-09-30,1.78,-0.0006
000021,2012-12-31,2.28,0.0176
000021,2013-03-31,0.82,0.0149
000021,2013-06-30,2.18,0.0399
000021,2013-09-30,,0.0349
000021,2013-12-31,5.47,0.0298
000021,2014-03-31,-2.41,0.0328
000021,2014-06-30,-0.18,0.0221
000021,2014-09-30,2.79,0.0173
000021,2014-12-31,3.56,-0.006
000021,2015-03-31,1.04,-0.0686
000021,2015-06-30,2.76,0.024
000021,2015-09-30,2.79,-0.001
000021,2015-12-31,3.57,0.0319
000021,2016-03-31,2.86,0.0219
000021,2016-06-30,4.07,-0.007
000021,2016-09-30,5.67,0.0054
000021,2016-12-31,4.07,0.0237
000021,2017-03-31,2.2,0.0172
000021,2017-06-30,5.68,0.0425
000021,2017-09-30,8.58,0.0404
000021,2017-12-31,9.74,0.0506
000021,2018-03-31,1.45,0.011
000021,2018-06-30,2.89,0.017
000021,2018-09-30,7.25,0.0499
000021,2018-12-31,8.67,0.0262
000021,2019-03-31,1.64,-0.0048
000021,2019-06-30,2.35,0.0406
000021,2019-09-30,4.24,-0.1017
000021,2019-12-31,5.19,-0.0756
000021,2020-03-31,1.17,0.0721
000021,2020-06-30,2.73,-0.089
000021,2020-09-30,6.24,0.0896
000021,2020-12-31,11.83,0.2086
000021,2021-03-31,2.6,-0.047
000021,2021-06-30,3.33,0.0098
000021,2021-09-30,5.99,0.0053
000021,2021-12-31,8.67,0.0526
000021,2022-03-31,2.43,-0.2167
000021,2022-06-30,4.52,-0.0141
000021,2022-09-30,5.67,0.0806
000021,2022-12-31,6.54,0.0556
000021,2023-03-31,1.02,0.1302
000021,2023-06-30,2.98,0.2003
000021,2023-09-30,4.41,0.0721
000021,2023-12-31,6.06,0.1404
000021,2024-03-31,1.1,0.1447
000021,2024-06-30,3.25,0.1919
000021,2024-09-30,5.81,0.1767
000021,2024-12-31,8.14,0.1638
000021,2025-03-31,1.5,0.1987
000021,2025-06-30,4.04,0.1882
000021,2025-09-30,6.16,0.1803
000021,2025-12-31,9.09,0.1121
000021,2026-03-31,1.83,0.0306
000026,2012-03-31,2.44,-0.0893
000026,2012-06-30,4.63,-0.0629
000026,2012-09-30,6.57,-0.0237
000026,2012-12-31,8.18,0.0152
000026,2013-03-31,2.38,0.0694
000026,2013-06-30,4.68,0.0888
000026,2013-09-30,7.08,0.0602
000026,2013-12-31,8.69,0.0255
000026,2014-03-31,2.84,0.0378
000026,2014-06-30,5.58,0.084
000026,2014-09-30,8.07,0.0896
000026,2014-12-31,8.62,0.0882
000026,2015-03-31,2.7,0.1223
000026,2015-06-30,4.36,0.1023
000026,2015-09-30,6.33,0.105
000026,2015-12-31,7.24,0.1253
000026,2016-03-31,1.18,0.133
000026,2016-06-30,2.59,0.1471
000026,2016-09-30,5.0,0.1303
000026,2016-12-31,,0.1522
000026,2017-03-31,1.89,0.1504
000026,2017-06-30,3.65,0.173
000026,2017-09-30,5.66,0.1468
000026,2017-12-31,5.79,0.1689
000026,2018-03-31,2.38,0.0794
000026,2018-06-30,4.45,0.1325
000026,2018-09-30,6.55,0.1133
000026,2018-12-31,7.3,0.0975
000026,2019-03-31,2.47,0.012
000026,2019-06-30,4.69,0.0891
000026,2019-09-30,6.74,0.1112
000026,2019-12-31,8.21,0.1201
000026,2020-03-31,-0.49,-0.1814
000026,2020-06-30,2.91,0.0655
000026,2020-09-30,7.91,0.0734
000026,2020-12-31,10.78,0.0891
000026,2021-03-31,4.15,0.0208
000026,2021-06-30,8.09,0.0739
000026,2021-09-30,11.84,0.0901
000026,2021-12-31,13.39,0.1044
000026,2022-03-31,2.84,0.0136
000026,2022-06-30,4.62,0.1275
000026,2022-09-30,7.53,0.1183
000026,2022-12-31,8.68,0.1094
000026,2023-03-31,3.23,0.0668
000026,2023-06-30,5.8,0.1458
000026,2023-09-30,8.22,0.1358
000026,2023-12-31,10.28,0.1384
000026,2024-03-31,2.24,-0.0009
000026,2024-06-30,4.36,0.0658
000026,2024-09-30,5.88,0.1044
000026,2024-12-31,6.55,0.1362
000026,2025-03-31,1.32,0.0899
000026,2025-06-30,2.41,0.141
000026,2025-09-30,3.68,0.1398
000026,2025-12-31,2.6,0.1544
000026,2026-03-31,1.93,0.1867
000028,2012-03-31,8.63,-0.0635
000028,2012-06-30,16.35,0.0158
000028,2012-09-30,23.73,0.0009
000028,2012-12-31,30.51,0.018
000028,2013-03-31,7.77,0.0225
000028,2013-06-30,13.81,0.0235
000028,2013-09-30,20.39,0.0156
000028,2013-12-31,26.0,0.0219
000028,2014-03-31,7.21,-0.0769
000028,2014-06-30,10.39,-0.0417
000028,2014-09-30,13.49,-0.0329
000028,2014-12-31,16.41,-0.0333
000028,2015-03-31,4.05,0.0291
000028,2015-06-30,7.85,0.035
000028,2015-09-30,11.46,0.0207
000028,2015-12-31,14.94,0.0403
000028,2016-03-31,3.58,-0.0142
000028,2016-06-30,9.53,0.035
000028,2016-09-30,12.56,0.0247
000028,2016-12-31,15.06,0.0357
000028,2017-03-31,3.17,-0.0491
000028,2017-06-30,6.41,0.0111
000028,2017-09-30,9.15,0.0163
000028,2017-12-31,11.91,0.0311
000028,2018-03-31,3.07,-0.0843
000028,2018-06-30,6.62,0.0108
000028,2018-09-30,9.21,0.0178
000028,2018-12-31,11.56,0.0307
000028,2019-03-31,2.55,-0.0639
000028,2019-06-30,5.44,0.0461
000028,2019-09-30,7.94,0.0276
000028,2019-12-31,10.43,0.0384
000028,2020-03-31,1.92,-0.0537
000028,2020-06-30,4.91,0.0529
000028,2020-09-30,7.56,0.0463
000028,2020-12-31,10.49,0.0252
000028,2021-03-31,2.33,-0.0191
000028,2021-06-30,5.22,0.0371
000028,2021-09-30,7.51,0.0283
000028,2021-12-31,9.29,0.0242
000028,2022-03-31,1.68,-0.0127
000028,2022-06-30,4.44,0.0288
000028,2022-09-30,6.84,0.0377
000028,2022-12-31,9.59,0.0349
000028,2023-03-31,2.22,0.0112
000028,2023-06-30,5.04,0.0387
000028,2023-09-30,7.18,0.0259
000028,2023-12-31,9.56,0.0389
000028,2024-03-31,2.21,-0.0332
000028,2024-06-30,4.19,0.0246
000028,2024-09-30,5.99,0.0227
000028,2024-12-31,3.67,0.044
000028,2025-03-31,1.84,-0.0993
000028,2025-06-30,3.7,0.0004
000028,2025-09-30,5.29,-0.0084
000028,2025-12-31,6.26,0.0223
000028,2026-03-31,1.53,-0.1647
000029,2012-03-31,1.43,-0.0697
000029,2012-06-30,2.59,-0.26
000029,2012-09-30,4.06,-0.2755
000029,2012-12-31,6.75,0.0266
000029,2013-03-31,0.21,1.6466
000029,2013-06-30,0.79,1.0897
000029,2013-09-30,1.01,-0.0259
000029,2013-12-31,13.05,0.0921
000029,2014-03-31,1.18,0.4871
000029,2014-06-30,1.85,0.349
000029,2014-09-30,3.01,0.274
000029,2014-12-31,14.81,0.1511
000029,2015-03-31,1.15,-0.0657
000029,2015-06-30,8.27,0.3973
000029,2015-09-30,10.58,0.4997
000029,2015-12-31,13.21,0.5071
000029,2016-03-31,1.33,0.3843
000029,2016-06-30,5.62,0.3882
000029,2016-09-30,9.67,0.3159
000029,2016-12-31,,0.2239
000029,2017-03-31,1.3,-0.1113
000029,2017-06-30,5.06,-0.1336
000029,2017-09-30,5.5,-0.208
000029,2017-12-31,6.76,-0.0132
000029,2018-03-31,-0.21,1.3732
000029,2018-06-30,11.0,0.4514
000029,2018-09-30,12.41,0.4155
000029,2018-12-31,16.35,0.4885
000029,2019-03-31,2.49,0.5115
000029,2019-06-30,9.81,0.548
000029,2019-09-30,12.74,0.5474
000029,2019-12-31,15.9,0.2368
000029,2020-03-31,0.76,-1.6947
000029,2020-06-30,2.68,-0.356
000029,2020-09-30,5.4,0.08
000029,2020-12-31,7.81,0.1766
000029,2021-03-31,2.29,0.7307
000029,2021-06-30,3.47,-0.4111
000029,2021-09-30,4.26,-1.3077
000029,2021-12-31,5.72,-0.9131
000029,2022-03-31,4.04,-1.6914
000029,2022-06-30,3.66,-1.4968
000029,2022-09-30,3.17,-1.1601
000029,2022-12-31,3.88,-1.0652
000029,2023-03-31,-0.89,-1.6787
000029,2023-06-30,-0.94,-0.7289
000029,2023-09-30,-0.92,-0.1787
000029,2023-12-31,-6.52,1.9685
000029,2024-03-31,0.05,-1.5246
000029,2024-06-30,0.11,-0.808
000029,2024-09-30,0.14,-0.6611
000029,2024-12-31,-4.91,-0.313
000029,2025-03-31,1.94,-0.0569
000029,2025-06-30,2.89,-0.1372
000029,2025-09-30,4.04,-0.1024
000029,2025-12-31,2.81,-0.0643
000029,2026-03-31,-0.11,0.1831
000031,2012-03-31,1.16,-0.076
000031,2012-06-30,1.35,0.2275
000031,2012-09-30,0.81,0.4223
000031,2012-12-31,11.19,0.3327
000031,2013-03-31,1.26,1.1523
000031,2013-06-30,2.27,0.4791
000031,2013-09-30,,-0.1538
000031,2013-12-31,10.48,-0.3224
000031,2014-03-31,1.25,-1.2272
000031,2014-06-30,2.53,-0.6533
000031,2014-09-30,2.88,-0.4947
000031,2014-12-31,10.68,-0.2281
000031,2015-03-31,1.19,-2.4219
000031,2015-06-30,3.25,0.4942
000031,2015-09-30,8.91,0.252
000031,2015-12-31,12.0,-0.1345
000031,2016-03-31,3.14,-0.1092
000031,2016-06-30,2.72,0.2491
000031,2016-09-30,1.33,0.3498
000031,2016-12-31,11.61,0.3793
000031,2017-03-31,2.4,-2.5998
000031,2017-06-30,2.7,-1.1283
000031,2017-09-30,8.79,-0.3996
000031,2017-12-31,15.44,0.1223
000031,2018-03-31,3.8,-0.9817
000031,2018-06-30,9.03,-0.4964
000031,2018-09-30,12.96,-0.3987
000031,2018-12-31,19.18,-0.132
000031,2019-03-31,7.44,0.0281
000031,2019-06-30,11.83,0.0092
000031,2019-09-30,14.87,0.1201
000031,2019-12-31,14.69,0.1203
000031,2020-03-31,0.97,-0.465
000031,2020-06-30,2.92,0.0147
000031,2020-09-30,3.93,0.3582
000031,2020-12-31,-2.06,0.2553
000031,2021-03-31,1.46,-0.2586
000031,2021-06-30,3.32,-0.5469
000031,2021-09-30,5.95,-0.3852
000031,2021-12-31,0.58,-0.1986
000031,2022-03-31,-0.53,-0.0411
000031,2022-06-30,0.46,-0.024
000031,2022-09-30,0.49,0.1039
000031,2022-12-31,-16.84,0.0685
000031,2023-03-31,1.1,0.4516
000031,2023-06-30,0.33,0.4275
000031,2023-09-30,-3.33,0.3565
000031,2023-12-31,-10.02,0.2893
000031,2024-03-31,-0.68,-0.3704
000031,2024-06-30,-2.68,0.1209
000031,2024-09-30,-4.35,0.1601
000031,2024-12-31,-24.36,0.1849
000031,2025-03-31,-2.46,0.1258
000031,2025-06-30,1.02,0.1764
000031,2025-09-30,-5.14,0.0842
000031,2025-12-31,-22.52,0.0978
000031,2026-03-31,-2.16,-0.0806
000030,2012-03-31,-0.5,
000030,2012-06-30,-111.61,
000030,2012-09-30,,
000030,2012-12-31,0.0,
000030,2013-03-31,4.14,-0.0963
000030,2013-06-30,8.36,-0.0569
000030,2013-09-30,11.76,-0.061
000030,2013-12-31,15.41,-0.0143
000030,2014-03-31,3.95,0.1412
000030,2014-06-30,8.29,0.0701
000030,2014-09-30,12.09,0.0572
000030,2014-12-31,15.55,0.0718
000030,2015-03-31,3.7,0.0732
000030,2015-06-30,6.48,0.0935
000030,2015-09-30,8.16,0.0612
000030,2015-12-31,11.19,0.077
000030,2016-03-31,3.29,0.031
000030,2016-06-30,7.58,0.0573
000030,2016-09-30,10.63,0.0762
000030,2016-12-31,13.73,0.1026
000030,2017-03-31,4.18,0.0528
000030,2017-06-30,8.39,0.0465
000030,2017-09-30,11.91,0.0423
000030,2017-12-31,15.22,0.0644
000030,2018-03-31,3.91,0.0953
000030,2018-06-30,8.03,0.0221
000030,2018-09-30,11.23,0.0273
000030,2018-12-31,14.53,0.0436
000030,2019-03-31,3.14,-0.06
000030,2019-06-30,6.43,-0.0196
000030,2019-09-30,9.33,-0.0032
000030,2019-12-31,13.77,0.0364
000030,2020-03-31,1.77,0.0778
000030,2020-06-30,6.33,0.0659
000030,2020-09-30,10.04,0.0259
000030,2020-12-31,12.94,0.0537
000030,2021-03-31,2.97,0.0767
000030,2021-06-30,6.69,0.017
000030,2021-09-30,8.76,0.0365
000030,2021-12-31,11.44,0.141
000030,2022-03-31,0.32,-0.1096
000030,2022-06-30,1.51,-0.0327
000030,2022-09-30,3.94,-0.0243
000030,2022-12-31,6.75,0.0224
000030,2023-03-31,1.09,-0.2214
000030,2023-06-30,2.98,-0.0256
000030,2023-09-30,5.11,-0.0099
000030,2023-12-31,8.02,0.0028
000030,2024-03-31,2.1,-0.1553
000030,2024-06-30,4.08,-0.0228
000030,2024-09-30,5.76,-0.0315
000030,2024-12-31,8.7,0.0285
000030,2025-03-31,2.04,-0.0926
000030,2025-06-30,3.77,-0.0079
000030,2025-09-30,5.46,0.0113
000030,2025-12-31,8.61,0.0308
000030,2026-03-31,1.47,-0.1018
000032,2012-03-31,-1.39,-0.1309
000032,2012-06-30,-1.5,-0.0804
000032,2012-09-30,-1.51,-0.0183
000032,2012-12-31,21.9,0.0168
000032,2013-03-31,1.18,0.0218
000032,2013-06-30,2.16,0.0057
000032,2013-09-30,2.22,-0.0316
000032,2013-12-31,0.94,-0.0336
000032,2014-03-31,-0.59,0.0026
000032,2014-06-30,-1.14,0.0402
000032,2014-09-30,-1.39,0.0649
000032,2014-12-31,2.47,0.0436
000032,2015-03-31,0.05,-0.0604
000032,2015-06-30,-0.4,-0.0362
000032,2015-09-30,-0.37,0.011
000032,2015-12-31,3.98,0.17
000032,2016-03-31,1.24,-0.098
000032,2016-06-30,2.74,-0.0493
000032,2016-09-30,4.05,-0.0323
000032,2016-12-31,4.32,0.0395
000032,2017-03-31,0.71,0.0371
000032,2017-06-30,1.75,0.0104
000032,2017-09-30,3.1,0.0114
000032,2017-12-31,1.83,0.0777
000032,2018-03-31,1.66,-0.0115
000032,2018-06-30,3.88,-0.0116
000032,2018-09-30,5.33,0.0515
000032,2018-12-31,7.8,0.1288
000032,2019-03-31,1.99,0.0442
000032,2019-06-30,3.8,0.0321
000032,2019-09-30,6.27,0.0735
000032,2019-12-31,9.22,0.0491
000032,2020-03-31,1.01,-0.2154
000032,2020-06-30,2.48,-0.1526
000032,2020-09-30,5.82,-0.075
000032,2020-12-31,9.78,-0.0824
000032,2021-03-31,1.25,-0.0745
000032,2021-06-30,0.96,-0.1611
000032,2021-09-30,0.25,-0.0887
000032,2021-12-31,7.98,0.0022
000032,2022-03-31,-2.15,-0.1726
000032,2022-06-30,-5.69,-0.0762
000032,2022-09-30,-9.61,-0.0503
000032,2022-12-31,-2.75,-0.0048
000032,2023-03-31,-0.96,-0.1716
000032,2023-06-30,-2.51,-0.101
000032,2023-09-30,-4.56,0.0015
000032,2023-12-31,5.29,0.0116
000032,2024-03-31,0.26,-0.1244
000032,2024-06-30,-0.59,-0.0855
000032,2024-09-30,-2.02,-0.0488
000032,2024-12-31,5.07,0.0122
000032,2025-03-31,-0.53,-0.1523
000032,2025-06-30,-1.52,-0.1902
000032,2025-09-30,-4.73,-0.1415
000032,2025-12-31,-2.0,-0.006
000032,2026-03-31,-1.11,0.0686
000034,2012-03-31,-1.06,-0.0878
000034,2012-06-30,-3.0,-0.0782
000034,2012-09-30,-2.62,-0.0085
000034,2012-12-31,4.6,-0.0174
000034,2013-03-31,-1.5,-0.0759
000034,2013-06-30,5.5,0.0017
000034,2013-09-30,6.36,0.0236
000034,2013-12-31,17.16,0.0136
000034,2014-03-31,-0.3,-0.0666
000034,2014-06-30,39.12,-0.1249
000034,2014-09-30,41.0,-0.0749
000034,2014-12-31,44.93,-0.0553
000034,2015-03-31,12.98,-0.167
000034,2015-06-30,11.4,-0.1209
000034,2015-09-30,14.82,-0.077
000034,2015-12-31,12.12,-0.0295
000034,2016-03-31,-0.65,-0.2275
000034,2016-06-30,14.61,0.0156
000034,2016-09-30,16.87,0.0406
000034,2016-12-31,,0.0085
000034,2017-03-31,3.17,-0.0109
000034,2017-06-30,7.42,0.0205
000034,2017-09-30,11.2,0.0169
000034,2017-12-31,24.1,-0.0047
000034,2018-03-31,3.28,-0.0097
000034,2018-06-30,7.7,0.0165
000034,2018-09-30,9.81,0.0118
000034,2018-12-31,14.27,0.0044
000034,2019-03-31,3.49,0.0122
000034,2019-06-30,9.98,0.0037
000034,2019-09-30,13.41,0.0167
000034,2019-12-31,17.23,0.0173
000034,2020-03-31,2.66,0.0554
000034,2020-06-30,5.46,0.0207
000034,2020-09-30,8.72,0.0229
000034,2020-12-31,13.86,0.0158
000034,2021-03-31,3.3,0.02
000034,2021-06-30,-2.65,0.0008
000034,2021-09-30,0.87,0.0027
000034,2021-12-31,4.23,-0.0013
000034,2022-03-31,3.86,-0.0352
000034,2022-06-30,5.92,-0.0023
000034,2022-09-30,10.11,0.0146
000034,2022-12-31,14.97,0.0072
000034,2023-03-31,2.71,0.003
000034,2023-06-30,5.54,0.0093
000034,2023-09-30,10.57,0.0067
000034,2023-12-31,14.65,-0.0013
000034,2024-03-31,2.7,-0.0086
000034,2024-06-30,5.81,0.0024
000034,2024-09-30,9.99,0.0237
000034,2024-12-31,8.47,0.0195
000034,2025-03-31,2.27,0.0859
000034,2025-06-30,4.19,0.007
000034,2025-09-30,6.45,-0.0077
000034,2025-12-31,5.05,-0.0169
000034,2026-03-31,2.12,-0.0616
000035,2012-03-31,,-227.3725
000035,2012-06-30,,-5.2984
000035,2012-09-30,,-3.6875
000035,2012-12-31,,-4.1194
000035,2013-03-31,,-0.0605
000035,2013-06-30,0.0,-2.2854
000035,2013-09-30,,-2.5924
000035,2013-12-31,-87.57,-2.6068
000035,2014-03-31,-13.44,
000035,2014-06-30,6.57,0.4535
000035,2014-09-30,10.56,0.6611
000035,2014-12-31,15.66,0.1333
000035,2015-03-31,2.17,0.2885
000035,2015-06-30,4.03,0.3178
000035,2015-09-30,7.19,0.3456
000035,2015-12-31,13.14,0.191
000035,2016-03-31,1.93,-0.0242
000035,2016-06-30,3.82,0.1162
000035,2016-09-30,7.05,0.1547
000035,2016-12-31,10.82,0.23
000035,2017-03-31,1.1,-0.0001
000035,2017-06-30,3.44,0.1552
000035,2017-09-30,6.5,0.1319
000035,2017-12-31,8.96,0.0218
000035,2018-03-31,0.76,-0.264
