date,code,direction,qty,price,cost
20230103,603298,buy,1673,11.39,57.14
20230103,603697,sell,6359,7.23,137.87
20230103,000517,buy,17231,2.38,123.13
20230103,600780,buy,341,6.52,6.67
20230103,000932,sell,2760,4.17,34.49
20230103,605196,buy,698,7.04,14.75
20230103,603040,buy,2179,16.24,106.16
20230103,600562,sell,930,16.78,46.8
20230103,601985,sell,1827,5.72,31.38
20230103,601699,buy,66227,12.87,2556.37
20230103,600371,buy,63135,13.5,2556.36
20230103,600845,buy,28439,29.96,2556.33
20230103,002955,buy,1625,22.22,108.34
20230103,002116,buy,87376,9.75,2556.34
20230103,002014,sell,5915,6.66,118.15
20230103,003006,buy,67933,12.54,2556.35
20230103,600582,sell,3637,4.67,50.93
20230103,300580,buy,1840,8.39,46.3
20230103,000807,sell,5027,10.35,156.09
20230103,600219,buy,10728,2.78,89.5
20230103,002048,buy,1058,12.89,40.9
20230103,002790,buy,101904,8.36,2556.36
20230103,002027,buy,149890,5.68,2556.37
20230103,603217,buy,28063,30.36,2556.31
20230103,688121,buy,33688,25.29,2556.31
20230103,603801,buy,2719,16.45,134.16
20230103,002315,buy,68198,12.49,2556.35
20230103,300196,buy,63693,13.38,2556.37
20230103,600426,sell,1541,30.56,141.29
20230103,600030,buy,46061,18.5,2556.35
20230103,002270,buy,1761,6.84,36.16
20230103,300770,buy,27768,30.69,2556.34
20230103,603896,buy,21418,39.78,2556.27
20230103,601336,buy,31441,27.1,2556.36
20230103,600888,buy,111850,7.62,2556.36
20230103,300515,buy,69117,12.33,2556.35
20230103,688318,sell,1412,32.54,137.85
20230103,603127,buy,21035,40.51,2556.31
20230103,603299,buy,95124,8.96,2556.37
20230103,600000,buy,131563,6.48,2556.36
20230103,600016,buy,299935,2.84,2556.37
20230103,002033,buy,85265,9.99,2556.34
20230103,600511,buy,32365,26.33,2556.33
20230103,002986,buy,1588,14.83,70.65
20230103,002758,buy,65070,13.1,2556.34
20230103,300817,buy,74244,11.48,2556.37
20230103,000716,buy,98953,8.61,2556.35
20230103,301004,sell,2265,20.87,141.78
20230103,601518,buy,435506,1.96,2556.37
20230103,603203,buy,31577,26.99,2556.35
20230103,002133,buy,10911,3.37,110.41
20230103,000423,buy,24478,34.81,2556.33
20230103,600814,buy,126183,6.75,2556.37
20230103,600557,buy,44502,19.15,2556.36
20230103,000663,sell,1925,8.59,49.61
20230103,600598,buy,1621,12.03,58.48
20230103,002832,buy,35539,23.98,2556.34
20230103,002757,buy,12054,9.98,360.92
20230103,002177,buy,267993,3.18,2556.37
20230103,601339,sell,10872,4.53,147.86
20230103,002391,buy,128292,6.64,2556.37
20230103,000960,buy,63472,13.42,2556.33
20230103,601199,buy,137549,6.2,2556.37
20230103,300130,buy,232,11.76,8.18
20230103,002606,buy,89257,9.55,2556.36
20230103,003025,buy,72490,11.75,2556.34
20230103,300230,buy,225230,3.78,2556.37
20230103,000603,buy,55083,13.1,2164.52
20230201,002014,sell,127983,7.07,2713.61
20230201,601339,sell,187970,4.55,2565.45
20230201,600598,sell,70860,12.37,2630.33
20230201,601169,sell,236371,3.58,2538.5
20230201,600582,sell,182547,4.65,2546.75
20230201,000915,sell,23688,37.58,2670.77
20230201,601985,sell,148860,5.72,2556.38
20230201,600566,sell,35110,25.51,2687.08
20230201,688981,sell,20514,43.46,2674.62
20230201,301004,sell,40840,21.81,2672.6
20230201,605196,sell,120968,7.63,2770.28
20230201,600780,sell,130646,6.57,2575.26
20230201,002955,sell,38343,22.99,2644.8
20230201,002757,sell,85377,11.52,2949.83
20230201,603040,sell,52469,18.34,2887.39
20230201,300130,sell,72487,12.88,2800.21
20230201,300580,sell,101585,10.02,3054.45
20230201,600398,sell,206602,4.07,2522.68
20230201,002048,sell,66131,14.35,2847.18
20230201,002986,sell,57463,15.99,2757.21
20230201,002432,sell,17791,50.05,2671.44
