code,day,E,upgraded,stayed_l1,fell
300400,20220505,E0,False,True,False
300403,20220505,E0,True,False,False
300405,20220505,E0,True,False,False
300435,20220505,E0,True,False,False
300439,20220505,E0,True,False,False
300441,20220505,E0,True,False,False
300450,20220505,E0,False,True,False
300452,20220505,E1,True,False,False
300454,20220505,E0,False,False,True
300458,20220505,E0,True,False,False
300467,20220505,E0,True,False,False
300474,20220505,E1,False,True,False
300480,20220505,E0,False,True,False
300487,20220505,E0,True,False,False
300496,20220505,E0,True,False,False
300508,20220505,E0,True,False,False
300531,20220505,E0,False,False,True
300558,20220505,E1,False,False,True
300566,20220505,E0,False,False,True
300578,20220505,E0,False,False,True
300587,20220505,E0,True,False,False
300601,20220505,E1,False,True,False
300610,20220505,E0,True,False,False
300614,20220505,E0,False,True,False
300617,20220505,E0,False,True,False
300620,20220505,E0,True,False,False
300624,20220505,E1,False,True,False
300638,20220505,E0,False,True,False
300642,20220505,E0,False,False,True
300651,20220505,E1,False,True,False
300656,20220505,E1,True,False,False
300660,20220505,E1,True,False,False
300672,20220505,E0,True,False,False
300676,20220505,E0,False,False,True
300677,20220505,E0,False,False,True
300679,20220505,E0,True,False,False
300680,20220505,E1,True,False,False
300683,20220505,E0,True,False,False
300685,20220505,E0,False,True,False
300688,20220505,E0,False,False,True
300693,20220505,E0,True,False,False
300707,20220505,E0,False,False,True
300708,20220505,E0,False,False,True
300710,20220505,E1,False,False,True
300712,20220505,E0,True,False,False
300725,20220505,E0,False,True,False
300726,20220505,E0,False,True,False
300727,20220505,E0,True,False,False
300741,20220505,E1,False,False,True
300747,20220505,E0,False,False,True
300748,20220505,E0,True,False,False
300755,20220505,E0,False,True,False
300758,20220505,E0,True,False,False
300762,20220505,E0,True,False,False
300770,20220505,E1,False,True,False
300772,20220505,E0,True,False,False
300773,20220505,E0,False,True,False
300783,20220505,E0,True,False,False
300802,20220505,E0,True,False,False
300814,20220505,E2,False,False,True
300821,20220505,E1,False,True,False
300825,20220505,E1,False,True,False
300829,20220505,E0,False,False,True
300831,20220505,E1,True,False,False
300834,20220505,E2,False,True,False
300835,20220505,E0,True,False,False
300852,20220505,E0,True,False,False
300855,20220505,E0,True,False,False
300869,20220505,E0,False,False,True
300873,20220505,E0,True,False,False
300891,20220505,E0,True,False,False
300894,20220505,E1,False,True,False
300898,20220505,E0,False,True,False
300902,20220505,E0,False,False,True
300930,20220505,E0,False,False,True
300942,20220505,E0,False,False,True
300950,20220505,E0,False,False,True
300955,20220505,E0,False,False,True
300958,20220505,E1,False,True,False
300962,20220505,E0,True,False,False
300969,20220505,E0,True,False,False
300970,20220505,E0,False,False,True
300973,20220505,E0,False,False,True
300978,20220505,E0,False,False,True
300997,20220505,E0,False,False,True
301001,20220505,E0,False,False,True
301011,20220505,E0,True,False,False
301018,20220505,E2,True,False,False
301020,20220505,E2,False,False,True
301021,20220505,E2,True,False,False
301028,20220505,E2,False,True,False
301029,20220505,E2,False,True,False
301031,20220505,E2,False,False,True
301035,20220505,E2,True,False,False
301039,20220505,E2,False,False,True
301040,20220505,E2,False,False,True
301041,20220505,E2,False,False,True
301047,20220505,E2,False,False,True
301049,20220505,E2,False,False,True
301050,20220505,E2,False,False,True
301052,20220505,E2,False,True,False
301055,20220505,E2,False,True,False
301057,20220505,E2,False,True,False
301058,20220505,E2,False,True,False
301060,20220505,E2,False,True,False
301065,20220505,E2,False,False,True
301069,20220505,E2,False,False,True
301071,20220505,E2,True,False,False
301072,20220505,E2,False,False,True
301075,20220505,E2,False,False,True
301079,20220505,E2,False,False,True
301080,20220505,E2,True,False,False
301082,20220505,E2,True,False,False
301083,20220505,E2,False,False,True
301087,20220505,E2,False,False,True
301089,20220505,E2,False,True,False
301090,20220505,E2,True,False,False
301092,20220505,E2,False,False,True
301096,20220505,E2,False,True,False
301100,20220505,E2,False,False,True
301101,20220505,E2,False,True,False
301102,20220505,E2,False,True,False
301103,20220505,E2,False,True,False
301108,20220505,E2,False,True,False
301110,20220505,E2,False,True,False
301111,20220505,E2,False,True,False
301113,20220505,E2,False,False,True
301118,20220505,E2,False,True,False
301119,20220505,E2,False,True,False
301122,20220505,E2,False,True,False
301123,20220505,E2,False,True,False
301130,20220505,E2,False,True,False
301136,20220505,E2,False,True,False
301138,20220505,E2,False,True,False
301149,20220505,E2,False,True,False
301155,20220505,E2,False,False,True
301158,20220505,E2,False,True,False
301166,20220505,E2,False,True,False
301167,20220505,E2,False,True,False
301169,20220505,E2,False,True,False
301177,20220505,E2,False,True,False
301179,20220505,E2,False,True,False
301180,20220505,E2,False,True,False
301181,20220505,E2,False,True,False
301182,20220505,E2,False,False,True
301185,20220505,E2,False,True,False
301186,20220505,E2,False,True,False
301188,20220505,E2,False,True,False
301189,20220505,E2,False,False,True
301190,20220505,E2,False,True,False
301193,20220505,E2,False,False,True
301196,20220505,E2,False,True,False
301201,20220505,E2,False,True,False
301207,20220505,E2,False,True,False
301211,20220505,E2,False,False,True
301215,20220505,E2,False,True,False
301216,20220505,E2,False,True,False
301217,20220505,E2,False,True,False
301218,20220505,E2,False,True,False
301219,20220505,E2,False,True,False
301221,20220505,E2,False,False,True
301222,20220505,E2,False,True,False
301226,20220505,E2,False,True,False
301228,20220505,E2,False,False,True
301229,20220505,E2,False,False,True
301235,20220505,E2,False,True,False
301237,20220505,E2,False,False,True
301256,20220505,E2,False,True,False
301258,20220505,E2,False,True,False
301263,20220505,E2,False,False,True
600010,20220505,E0,True,False,False
600016,20220505,E1,True,False,False
600021,20220505,E0,False,True,False
600036,20220505,E0,False,True,False
600094,20220505,E0,True,False,False
600098,20220505,E0,False,True,False
600116,20220505,E1,True,False,False
600118,20220505,E1,True,False,False
600129,20220505,E0,True,False,False
600161,20220505,E0,True,False,False
600166,20220505,E0,False,True,False
600185,20220505,E1,False,False,True
600189,20220505,E1,True,False,False
600201,20220505,E0,False,False,True
600208,20220505,E1,True,False,False
600219,20220505,E0,False,True,False
600267,20220505,E0,False,True,False
600276,20220505,E0,False,False,True
600299,20220505,E1,True,False,False
600305,20220505,E0,True,False,False
600329,20220505,E0,True,False,False
600330,20220505,E0,True,False,False
600348,20220505,E0,True,False,False
600399,20220505,E0,True,False,False
600408,20220505,E1,False,False,True
600452,20220505,E0,True,False,False
600516,20220505,E0,True,False,False
600517,20220505,E0,True,False,False
600529,20220505,E0,True,False,False
600540,20220505,E1,False,True,False
600586,20220505,E0,True,False,False
600587,20220505,E0,True,False,False
600660,20220505,E1,False,True,False
600702,20220505,E0,True,False,False
600740,20220505,E0,True,False,False
600741,20220505,E0,False,True,False
600779,20220505,E0,False,True,False
600848,20220505,E0,True,False,False
600876,20220505,E0,False,False,True
600908,20220505,E1,True,False,False
600916,20220505,E0,True,False,False
600927,20220505,E2,False,True,False
600928,20220505,E0,True,False,False
600935,20220505,E2,False,True,False
600941,20220505,E2,False,True,False
600955,20220505,E2,False,True,False
600956,20220505,E0,False,True,False
600961,20220505,E0,False,True,False
600966,20220505,E0,False,False,True
600976,20220505,E0,False,True,False
600997,20220505,E0,True,False,False
601011,20220505,E0,True,False,False
601016,20220505,E0,True,False,False
601100,20220505,E0,False,True,False
601108,20220505,E0,True,False,False
601126,20220505,E1,True,False,False
601139,20220505,E1,False,False,True
601198,20220505,E0,False,True,False
601229,20220505,E0,False,True,False
601233,20220505,E0,False,True,False
601330,20220505,E0,False,False,True
601336,20220505,E1,True,False,False
601377,20220505,E0,False,True,False
601577,20220505,E0,False,True,False
601601,20220505,E1,True,False,False
601633,20220505,E0,False,True,False
601658,20220505,E1,False,True,False
601688,20220505,E0,False,True,False
601698,20220505,E1,True,False,False
601728,20220505,E2,False,True,False
601778,20220505,E0,False,True,False
601825,20220505,E2,False,True,False
601828,20220505,E0,True,False,False
601878,20220505,E0,True,False,False
601919,20220505,E1,False,True,False
601921,20220505,E2,True,False,False
601969,20220505,E0,False,True,False
603020,20220505,E1,True,False,False
603026,20220505,E0,False,True,False
603048,20220505,E2,False,False,True
603051,20220505,E2,False,True,False
603055,20220505,E0,False,True,False
603063,20220505,E1,False,False,True
603070,20220505,E2,False,True,False
603071,20220505,E2,False,True,False
603080,20220505,E0,True,False,False
603087,20220505,E0,False,False,True
603100,20220505,E1,True,False,False
603102,20220505,E2,False,True,False
603105,20220505,E0,True,False,False
603113,20220505,E0,False,True,False
603132,20220505,E2,False,True,False
603178,20220505,E1,False,True,False
603186,20220505,E0,False,False,True
603197,20220505,E0,True,False,False
603213,20220505,E2,False,True,False
603214,20220505,E0,True,False,False
603215,20220505,E2,False,False,True
603216,20220505,E2,False,True,False
603219,20220505,E2,False,True,False
603225,20220505,E0,False,True,False
603228,20220505,E0,False,True,False
603230,20220505,E2,False,True,False
603297,20220505,E0,True,False,False
603305,20220505,E0,False,False,True
603308,20220505,E0,True,False,False
603338,20220505,E0,False,False,True
603416,20220505,E0,False,False,True
603466,20220505,E0,False,False,True
603501,20220505,E0,False,True,False
603533,20220505,E0,False,False,True
603568,20220505,E0,True,False,False
603589,20220505,E0,False,True,False
603613,20220505,E0,True,False,False
603655,20220505,E1,False,False,True
603662,20220505,E1,True,False,False
603666,20220505,E0,False,False,True
603667,20220505,E1,True,False,False
603693,20220505,E0,True,False,False
603719,20220505,E0,True,False,False
603722,20220505,E0,False,True,False
603728,20220505,E0,True,False,False
603738,20220505,E0,False,False,True
603776,20220505,E1,False,False,True
603777,20220505,E1,True,False,False
603786,20220505,E0,False,True,False
603801,20220505,E1,True,False,False
603836,20220505,E0,True,False,False
603877,20220505,E0,False,True,False
603881,20220505,E0,False,False,True
603893,20220505,E0,False,True,False
603915,20220505,E0,False,True,False
603917,20220505,E0,True,False,False
603920,20220505,E0,False,False,True
603976,20220505,E0,True,False,False
603982,20220505,E0,False,False,True
603987,20220505,E1,True,False,False
605005,20220505,E0,False,False,True
605007,20220505,E0,False,False,True
605009,20220505,E0,False,False,True
605011,20220505,E1,False,True,False
605020,20220505,E2,True,False,False
605028,20220505,E2,False,True,False
605056,20220505,E2,True,False,False
605099,20220505,E1,False,False,True
605162,20220505,E2,False,False,True
605166,20220505,E1,True,False,False
605167,20220505,E2,True,False,False
605179,20220505,E0,True,False,False
605186,20220505,E0,True,False,False
605296,20220505,E0,False,False,True
605300,20220505,E0,False,False,True
605305,20220505,E0,False,False,True
605319,20220505,E0,False,False,True
605339,20220505,E0,False,False,True
605365,20220505,E2,False,False,True
605369,20220505,E0,True,False,False
605376,20220505,E0,True,False,False
605499,20220505,E0,True,False,False
605507,20220505,E2,True,False,False
605555,20220505,E2,True,False,False
605566,20220505,E2,False,False,True
605567,20220505,E2,False,False,True
605577,20220505,E2,False,True,False
605580,20220505,E2,False,True,False
605598,20220505,E2,False,True,False
605599,20220505,E2,False,True,False
688007,20220505,E0,True,False,False
688017,20220505,E0,True,False,False
688018,20220505,E0,False,True,False
688032,20220505,E2,False,True,False
688036,20220505,E0,False,True,False
688065,20220505,E0,False,False,True
688075,20220505,E2,False,True,False
688079,20220505,E1,False,True,False
688088,20220505,E0,False,False,True
688100,20220505,E1,False,True,False
688103,20220505,E2,False,False,True
688110,20220505,E2,False,True,False
688112,20220505,E2,False,True,False
688127,20220505,E0,False,False,True
688128,20220505,E0,False,True,False
688148,20220505,E2,False,True,False
688150,20220505,E2,False,True,False
688151,20220505,E2,False,False,True
688161,20220505,E0,True,False,False
688162,20220505,E2,False,True,False
688163,20220505,E2,False,True,False
688166,20220505,E0,False,False,True
688167,20220505,E2,False,True,False
688169,20220505,E0,False,True,False
688173,20220505,E2,False,True,False
688182,20220505,E2,False,True,False
688185,20220505,E0,False,True,False
688187,20220505,E2,False,True,False
688190,20220505,E2,False,True,False
688206,20220505,E2,False,True,False
688212,20220505,E2,False,True,False
688223,20220505,E2,False,True,False
688225,20220505,E2,False,False,True
688230,20220505,E2,False,True,False
688232,20220505,E2,False,False,True
688234,20220505,E2,False,True,False
688238,20220505,E2,False,True,False
688248,20220505,E2,False,True,False
688259,20220505,E2,False,False,True
688261,20220505,E2,False,True,False
688267,20220505,E2,False,True,False
688276,20220505,E0,True,False,False
688283,20220505,E2,False,True,False
688285,20220505,E2,False,True,False
688299,20220505,E0,True,False,False
688303,20220505,E2,False,True,False
688321,20220505,E0,True,False,False
688323,20220505,E0,True,False,False
688329,20220505,E1,True,False,False
688345,20220505,E0,False,False,True
688356,20220505,E0,True,False,False
688366,20220505,E0,False,True,False
688368,20220505,E0,False,True,False
688385,20220505,E2,True,False,False
688389,20220505,E0,True,False,False
688499,20220505,E0,True,False,False
