day,code,rps,order,capex,margin,discovery,fwd1,fwd3,fwd6,disc_q,state,lc_score,ev_score,ms_score,ex_score,rpi,rpi_q,n_green,n_red,ev,unconfirmed,exec,growth_ra,recovery_ra
20220505,300726,7.894736842105263,1.0,1.0,1.0,1.0,0.089549185837968,0.0051541662212759,-0.1238090098222085,high,L1,0.7,1.0,0.9210526315789472,1.0,0.8642105263157894,Q5高,3,0,1.0,0.9210526315789473,1.0,0.976315789473684,0.6842105263157895
20220505,688613,7.909604519774012,1.0,1.0,1.0,1.0,-0.0288461538461538,-0.0831089462478288,-0.1115999111949302,high,L1,0.7,1.0,0.9209039548022598,1.0,0.8641807909604519,Q5高,3,0,1.0,0.9209039548022598,1.0,0.9762711864406779,0.684180790960452
20220505,601100,8.661417322834646,1.0,1.0,1.0,1.0,0.1108760050782904,0.1282736138581539,0.2846446147141606,high,L1,0.7,1.0,0.9133858267716536,1.0,0.8626771653543307,Q5高,3,0,1.0,0.9133858267716535,1.0,0.9740157480314959,0.6826771653543307
20220505,300286,9.411764705882351,1.0,1.0,1.0,1.0,0.2375690607734806,0.7348066298342542,0.4447513812154695,high,L1,0.7,1.0,0.9058823529411764,1.0,0.8611764705882352,Q5高,3,0,1.0,0.9058823529411765,1.0,0.9717647058823529,0.6811764705882353
20220505,002979,9.448818897637794,1.0,1.0,1.0,1.0,0.1238513040789863,0.5189501164477306,0.2758123857592724,high,L1,0.7,1.0,0.905511811023622,1.0,0.8611023622047244,Q5高,3,0,1.0,0.905511811023622,1.0,0.9716535433070865,0.6811023622047244
20220505,002022,10.16949152542373,1.0,1.0,1.0,1.0,-0.0644444444444444,0.1573583143863546,0.3823380254034314,high,L1,0.7,1.0,0.8983050847457628,1.0,0.8596610169491525,Q5高,3,0,1.0,0.8983050847457628,1.0,0.9694915254237289,0.6796610169491526
20220505,601969,10.714285714285714,1.0,1.0,1.0,1.0,0.0915032679738561,0.0692810457516339,-0.1202614379084967,high,L1,0.7,1.0,0.8928571428571429,1.0,0.8585714285714285,Q5高,3,0,1.0,0.8928571428571429,1.0,0.9678571428571427,0.6785714285714286
20220505,600779,10.9375,1.0,1.0,1.0,1.0,0.0652448435526869,0.0176308539006215,-0.133470192733384,high,L1,0.7,1.0,0.890625,1.0,0.8581249999999999,Q5高,3,0,1.0,0.890625,1.0,0.9671874999999999,0.6781250000000001
20220505,603297,11.347517730496454,1.0,1.0,1.0,1.0,0.2069719660842863,0.6186337131373487,0.3068859805180983,high,L1,0.7,1.0,0.8865248226950355,1.0,0.8573049645390071,Q5高,3,0,1.0,0.8865248226950355,1.0,0.9659574468085106,0.6773049645390071
20220505,300215,11.76470588235294,1.0,1.0,1.0,1.0,0.1160409556313992,0.2013651877133104,-0.0119453924914676,high,L1,0.7,1.0,0.8823529411764706,1.0,0.8564705882352941,Q5高,3,0,1.0,0.8823529411764706,1.0,0.9647058823529411,0.6764705882352942
20220505,300642,12.429378531073446,1.0,1.0,1.0,1.0,0.0580641545393072,0.0777125139550789,0.1238861585821424,high,L1,0.7,1.0,0.8757062146892656,1.0,0.8551412429378531,Q5高,3,0,1.0,0.8757062146892656,1.0,0.9627118644067796,0.6751412429378532
20220505,688299,12.76595744680851,1.0,1.0,1.0,1.0,0.1221227621483376,0.1819925469732541,0.0868157804052227,high,L1,0.7,1.0,0.8723404255319149,1.0,0.854468085106383,Q5高,3,0,1.0,0.8723404255319149,1.0,0.9617021276595743,0.674468085106383
20220505,300762,13.157894736842104,1.0,1.0,1.0,1.0,0.1057631412286257,0.4120405629323735,0.269718259973027,high,L1,0.7,1.0,0.868421052631579,1.0,0.8536842105263157,Q5高,3,0,1.0,0.868421052631579,1.0,0.9605263157894737,0.6736842105263159
20220505,688368,15.602836879432624,1.0,1.0,1.0,1.0,0.0760690174966736,-0.0717921604556933,-0.24925417383953,high,L1,0.7,1.0,0.8439716312056738,1.0,0.8487943262411347,Q5高,3,0,1.0,0.8439716312056738,1.0,0.953191489361702,0.6687943262411348
20220505,603308,15.748031496062993,1.0,1.0,1.0,1.0,0.1883589329021828,0.398658288797918,0.601256260822747,high,L1,0.7,1.0,0.8425196850393701,1.0,0.848503937007874,Q5高,3,0,1.0,0.8425196850393701,1.0,0.9527559055118109,0.668503937007874
20220505,002901,15.819209039548024,1.0,1.0,1.0,1.0,0.0274581503093314,0.0292124897805481,0.1862258724544556,high,L1,0.7,1.0,0.8418079096045198,1.0,0.8483615819209039,Q5高,3,0,1.0,0.8418079096045198,1.0,0.9525423728813558,0.6683615819209039
20220505,300450,16.470588235294116,1.0,1.0,1.0,1.0,0.0922112802148611,0.4050872893526624,0.1201016773915319,high,L1,0.7,1.0,0.8352941176470589,1.0,0.8470588235294118,Q5高,3,0,1.0,0.8352941176470589,1.0,0.9505882352941175,0.6670588235294117
20220505,300496,16.666666666666664,1.0,1.0,1.0,1.0,0.1792903091927786,0.5425399460468978,0.0319568375181573,high,L1,0.7,1.0,0.8333333333333334,1.0,0.8466666666666666,Q5高,3,0,1.0,0.8333333333333334,1.0,0.95,0.6666666666666667
20220505,300261,0.8130081300813009,1.0,1.0,0.5,0.8333333333333334,-0.0093795093795094,-0.0396825396825397,-0.1695526695526695,high,L1,0.7,0.8333333333333334,0.8265582655826558,1.0,0.7953116531165312,Q5高,3,0,0.8333333333333334,0.991869918699187,1.0,0.947560975609756,0.6983739837398374
20220505,603982,1.020408163265306,1.0,1.0,0.5,0.8333333333333334,0.2227862380146643,0.8158795013669988,0.3193543683242628,high,L1,0.7,0.8333333333333334,0.8248299319727891,1.0,0.7949659863945578,Q5高,3,0,0.8333333333333334,0.9897959183673469,1.0,0.9469387755102041,0.6979591836734693
20220901,301029,1.0869565217391304,1.0,1.0,1.0,1.0,0.1159891598915989,0.2263775971093045,0.0964769647696477,high,L1,0.7,1.0,0.9891304347826086,1.0,0.8778260869565216,Q5高,3,0,1.0,0.9891304347826086,1.0,0.9967391304347826,0.6978260869565218
20220901,688111,1.3157894736842104,1.0,1.0,1.0,1.0,0.0435968731965794,0.3954147211583863,0.5738943392266933,high,L1,0.7,1.0,0.986842105263158,1.0,0.8773684210526315,Q5高,3,0,1.0,0.9868421052631579,1.0,0.9960526315789473,0.6973684210526316
20220901,300327,1.8404907975460123,1.0,1.0,1.0,1.0,-0.1740932642487046,-0.0033678756476683,0.027720207253886,high,L1,0.7,1.0,0.98159509202454,1.0,0.8763190184049079,Q5高,3,0,1.0,0.9815950920245399,1.0,0.9944785276073618,0.696319018404908
20220901,688303,3.816793893129771,1.0,1.0,1.0,1.0,-0.137943585077343,-0.0181983621474066,-0.1252047315741583,high,L1,0.7,1.0,0.9618320610687024,1.0,0.8723664122137404,Q5高,3,0,1.0,0.9618320610687023,1.0,0.9885496183206106,0.6923664122137405
20220901,688601,4.294478527607362,1.0,1.0,1.0,1.0,-0.2710396829295204,-0.1708847290443715,-0.0502547476408301,high,L1,0.7,1.0,0.9570552147239264,1.0,0.8714110429447852,Q5高,3,0,1.0,0.9570552147239264,1.0,0.9871165644171778,0.6914110429447853
20220901,688733,4.580152671755725,1.0,1.0,1.0,1.0,-0.1387421987518002,-0.3133301328212513,-0.3467754840774524,high,L1,0.7,1.0,0.9541984732824428,1.0,0.8708396946564885,Q5高,3,0,1.0,0.9541984732824428,1.0,0.9862595419847326,0.6908396946564885
20220901,603486,4.651162790697675,1.0,1.0,1.0,1.0,-0.2123882972212021,-0.098053617333823,0.1306157424409351,high,L1,0.7,1.0,0.9534883720930232,1.0,0.8706976744186046,Q5高,3,0,1.0,0.9534883720930233,1.0,0.9860465116279069,0.6906976744186046
20220901,000993,4.705882352941177,1.0,1.0,1.0,1.0,-0.1544920235096557,-0.070528967254408,-0.1133501259445843,high,L1,0.7,1.0,0.9529411764705882,1.0,0.8705882352941176,Q5高,3,0,1.0,0.9529411764705882,1.0,0.9858823529411764,0.6905882352941177
20220901,600714,5.263157894736842,1.0,1.0,1.0,1.0,-0.1208372978116081,-0.0519880264784541,-0.0154149757233081,high,L1,0.7,1.0,0.9473684210526316,1.0,0.8694736842105263,Q5高,3,0,1.0,0.9473684210526316,1.0,0.9842105263157894,0.6894736842105263
20220901,002646,5.555555555555555,1.0,1.0,1.0,1.0,-0.1287688442211055,-0.0785175879396985,0.0628140703517587,high,L1,0.7,1.0,0.9444444444444444,1.0,0.8688888888888888,Q5高,3,0,1.0,0.9444444444444444,1.0,0.9833333333333332,0.6888888888888889
20220901,600283,6.0606060606060606,1.0,1.0,1.0,1.0,-0.1133786848072562,-0.0052910052910052,-0.0030234315948601,high,L1,0.7,1.0,0.9393939393939394,1.0,0.8678787878787878,Q5高,3,0,1.0,0.9393939393939394,1.0,0.9818181818181817,0.687878787878788
20220901,002396,7.6923076923076925,1.0,1.0,1.0,1.0,-0.1129032258064516,0.0493951612903225,0.1910282258064517,high,L1,0.7,1.0,0.9230769230769232,1.0,0.8646153846153846,Q5高,3,0,1.0,0.9230769230769231,1.0,0.9769230769230768,0.6846153846153846
20220901,605577,8.928571428571429,1.0,1.0,1.0,1.0,-0.1985428051001821,0.0127504553734061,-0.0382513661202186,high,L1,0.7,1.0,0.9107142857142856,1.0,0.8621428571428571,Q5高,3,0,1.0,0.9107142857142857,1.0,0.9732142857142856,0.6821428571428572
20220901,300573,9.090909090909092,1.0,1.0,1.0,1.0,-0.0079355034511764,0.2574852609763598,0.3901956431901277,high,L1,0.7,1.0,0.9090909090909092,1.0,0.8618181818181817,Q5高,3,0,1.0,0.9090909090909091,1.0,0.9727272727272727,0.6818181818181819
20220901,002432,9.523809523809524,1.0,1.0,1.0,1.0,-0.2071137458317895,0.0778065950351982,-0.0885513153019637,high,L1,0.7,1.0,0.9047619047619048,1.0,0.8609523809523809,Q5高,3,0,1.0,0.9047619047619048,1.0,0.9714285714285713,0.680952380952381
20220901,300373,12.883435582822086,1.0,1.0,1.0,1.0,-0.1880565741225773,-0.0103020778767243,-0.0392875851231011,high,L1,0.7,1.0,0.8711656441717791,1.0,0.8542331288343558,Q5高,3,0,1.0,0.8711656441717791,1.0,0.9613496932515337,0.6742331288343558
20220901,000733,14.000000000000002,1.0,1.0,1.0,1.0,-0.0233612273361227,0.0062761506276149,-0.0999825662482566,high,L1,0.7,1.0,0.86,1.0,0.852,Q5高,3,0,1.0,0.86,1.0,0.958,0.6719999999999999
20220901,688536,14.11042944785276,1.0,1.0,1.0,1.0,-0.2836273246059384,0.0216510643377021,-0.1785720085727017,high,L1,0.7,1.0,0.8588957055214724,1.0,0.8517791411042944,Q5高,3,0,1.0,0.8588957055214724,1.0,0.9576687116564417,0.6717791411042945
20220901,300306,14.130434782608695,1.0,1.0,1.0,1.0,-0.1467980295566502,0.0137931034482758,0.1221674876847291,high,L1,0.7,1.0,0.8586956521739131,1.0,0.8517391304347826,Q5高,3,0,1.0,0.8586956521739131,1.0,0.9576086956521739,0.6717391304347826
20220901,600779,15.27777777777778,1.0,1.0,1.0,1.0,-0.1965893587994543,-0.1091405184174625,0.1347885402455662,high,L1,0.7,1.0,0.8472222222222222,1.0,0.8494444444444443,Q5高,3,0,1.0,0.8472222222222222,1.0,0.9541666666666666,0.6694444444444445
20220901,688018,15.950920245398772,1.0,1.0,1.0,1.0,-0.2336170212765957,0.0988297872340426,0.1595744680851063,high,L1,0.7,1.0,0.8404907975460123,1.0,0.8480981595092024,Q5高,3,0,1.0,0.8404907975460123,1.0,0.9521472392638035,0.6680981595092025
20220901,300661,16.56441717791411,1.0,1.0,1.0,1.0,-0.1272284211876362,0.1442221367192511,-0.0008977811978967,high,L1,0.7,1.0,0.834355828220859,1.0,0.8468711656441718,Q5高,3,0,1.0,0.834355828220859,1.0,0.9503067484662575,0.6668711656441718
20220901,600648,16.666666666666664,1.0,1.0,1.0,1.0,-0.0338842975206612,0.0355371900826446,0.028099173553719,high,L1,0.7,1.0,0.8333333333333334,1.0,0.8466666666666666,Q5高,3,0,1.0,0.8333333333333334,1.0,0.95,0.6666666666666667
20220901,002821,17.142857142857142,1.0,1.0,1.0,1.0,-0.2357327383748237,-0.1928135274776891,-0.1559417566932833,high,L1,0.7,1.0,0.8285714285714285,1.0,0.8457142857142856,Q5高,3,0,1.0,0.8285714285714285,1.0,0.9485714285714284,0.6657142857142857
20220901,300223,17.791411042944784,1.0,1.0,1.0,1.0,-0.1793120576182788,-0.02396622376754,-0.0504159940394883,high,L1,0.7,1.0,0.8220858895705522,1.0,0.8444171779141104,Q5高,3,0,1.0,0.8220858895705522,1.0,0.9466257668711655,0.6644171779141104
20230103,688019,1.4184397163120568,1.0,1.0,1.0,1.0,0.0851145667344357,0.214242540798945,0.1728010535026796,high,L1,0.7,1.0,0.9858156028368794,1.0,0.8771631205673759,Q5高,3,0,1.0,0.9858156028368794,1.0,0.9957446808510637,0.6971631205673758
20230103,688037,2.127659574468085,1.0,1.0,1.0,1.0,0.1705445698958267,0.5080780986838,0.544784833344665,high,L1,0.7,1.0,0.9787234042553192,1.0,0.8757446808510637,Q5高,3,0,1.0,0.9787234042553191,1.0,0.9936170212765956,0.6957446808510639
20230103,601928,2.272727272727273,1.0,1.0,1.0,1.0,0.0164141414141414,0.4141414141414141,0.4343434343434342,high,L1,0.7,1.0,0.9772727272727272,1.0,0.8754545454545454,Q5高,3,0,1.0,0.9772727272727273,1.0,0.9931818181818182,0.6954545454545455
20230103,600809,2.7777777777777777,1.0,1.0,1.0,1.0,0.0547056264501162,-0.0290748259860789,-0.2770376129994114,high,L1,0.7,1.0,0.9722222222222222,1.0,0.8744444444444444,Q5高,3,0,1.0,0.9722222222222222,1.0,0.9916666666666665,0.6944444444444444
20230103,688499,5.681818181818182,1.0,1.0,1.0,1.0,0.09375,-0.1785539215686273,-0.4465604873571457,high,L1,0.7,1.0,0.9431818181818182,1.0,0.8686363636363635,Q5高,3,0,1.0,0.9431818181818182,1.0,0.9829545454545454,0.6886363636363637
20230103,600862,8.695652173913043,1.0,1.0,1.0,1.0,0.091261300043048,-0.0365906155832974,0.1271561315098088,high,L1,0.7,1.0,0.9130434782608696,1.0,0.8626086956521739,Q5高,3,0,1.0,0.9130434782608696,1.0,0.9739130434782608,0.682608695652174
20230103,002835,13.513513513513514,1.0,1.0,1.0,1.0,0.5088207985143918,0.4726090993500462,1.098051956627137,high,L1,0.7,1.0,0.8648648648648649,1.0,0.8529729729729729,Q5高,3,0,1.0,0.8648648648648649,1.0,0.9594594594594594,0.672972972972973
20230103,000869,13.88888888888889,1.0,1.0,1.0,1.0,0.0156875834445928,0.0657543391188251,0.0570775659438529,high,L1,0.7,1.0,0.8611111111111112,1.0,0.8522222222222222,Q5高,3,0,1.0,0.8611111111111112,1.0,0.9583333333333333,0.6722222222222223
20230103,002049,15.602836879432624,1.0,1.0,1.0,1.0,-0.0496163301795425,-0.1344706846457574,-0.3033599046412873,high,L1,0.7,1.0,0.8439716312056738,1.0,0.8487943262411347,Q5高,3,0,1.0,0.8439716312056738,1.0,0.953191489361702,0.6687943262411348
20230103,002241,0.7092198581560284,1.0,1.0,0.5,0.8333333333333334,0.1883974727168293,0.2533026995979321,0.0736475598018919,high,L1,0.7,0.8333333333333334,0.8274231678486997,1.0,0.79548463356974,Q5高,3,0,0.8333333333333334,0.9929078014184397,1.0,0.9478723404255318,0.698581560283688
20230103,688733,1.1363636363636365,1.0,0.5,1.0,0.8333333333333334,0.1019881229021431,0.0049057578104829,-0.1966828727962284,high,L1,0.7,0.8333333333333334,0.8238636363636364,1.0,0.7947727272727273,Q5高,3,0,0.8333333333333334,0.9886363636363636,1.0,0.946590909090909,0.6977272727272728
20230103,688668,18.6046511627907,1.0,1.0,1.0,1.0,-0.0421567129983198,0.0059569268367192,0.446969345093112,high,L1,0.7,1.0,0.813953488372093,1.0,0.8427906976744185,Q5高,3,0,1.0,0.813953488372093,1.0,0.9441860465116279,0.6627906976744187
20230103,688385,19.148936170212767,1.0,1.0,1.0,1.0,-0.0756068444090727,-0.1261440509351373,-0.2757660167130918,high,L1,0.7,1.0,0.8085106382978723,1.0,0.8417021276595744,Q5高,3,0,1.0,0.8085106382978723,1.0,0.9425531914893617,0.6617021276595745
20230103,002920,2.702702702702702,1.0,1.0,0.5,0.8333333333333334,0.1989978525411597,-0.0089477451682176,0.4111592162077881,high,L1,0.7,0.8333333333333334,0.8108108108108109,1.0,0.7921621621621622,Q5高,3,0,0.8333333333333334,0.972972972972973,1.0,0.9418918918918919,0.6945945945945946
20230103,688196,2.941176470588235,1.0,1.0,0.5,0.8333333333333334,0.0453664836938974,-0.0479496286729093,-0.2244731615408721,high,L1,0.7,0.8333333333333334,0.8088235294117647,1.0,0.7917647058823529,Q5高,3,0,0.8333333333333334,0.9705882352941176,1.0,0.9411764705882353,0.6941176470588235
20230103,689009,3.296703296703297,1.0,1.0,0.5,0.8333333333333334,0.1231221423905943,0.219790986283475,0.1894186806009143,high,L1,0.7,0.8333333333333334,0.8058608058608059,1.0,0.7911721611721612,Q5高,3,0,0.8333333333333334,0.967032967032967,1.0,0.9401098901098901,0.6934065934065934
20230103,300481,3.546099290780142,1.0,1.0,0.5,0.8333333333333334,0.164319248826291,-0.0220296135789093,-0.2442366565719068,high,L1,0.7,0.8333333333333334,0.8037825059101654,1.0,0.7907565011820331,Q5高,3,0,0.8333333333333334,0.9645390070921985,1.0,0.9393617021276595,0.6929078014184398
20230103,603568,4.545454545454546,1.0,0.5,1.0,0.8333333333333334,0.0801526717557252,0.0174482006543075,-0.0414394765539803,high,L1,0.7,0.8333333333333334,0.7954545454545455,1.0,0.7890909090909092,Q5高,3,0,0.8333333333333334,0.9545454545454546,1.0,0.9363636363636363,0.6909090909090909
20230103,002906,5.4945054945054945,1.0,1.0,0.5,0.8333333333333334,0.1657925407925409,-0.0276806526806526,0.0259954426858137,high,L1,0.7,0.8333333333333334,0.7875457875457875,1.0,0.7875091575091575,Q5高,3,0,0.8333333333333334,0.945054945054945,1.0,0.9335164835164835,0.689010989010989
20230103,688800,5.673758865248227,1.0,1.0,0.5,0.8333333333333334,0.0578703703703704,-0.2155555555555555,-0.2022724296812931,high,L1,0.7,0.8333333333333334,0.7860520094562649,1.0,0.787210401891253,Q5高,3,0,0.8333333333333334,0.9432624113475178,1.0,0.9329787234042553,0.6886524822695035
20230103,603080,22.36842105263158,1.0,1.0,1.0,1.0,0.0567375886524823,0.0021276595744681,0.0185347489081242,high,L1,0.7,1.0,0.7763157894736842,1.0,0.8352631578947368,Q5高,3,0,1.0,0.7763157894736842,1.0,0.9328947368421052,0.6552631578947368
20230103,688075,22.61306532663317,1.0,1.0,1.0,1.0,0.0581911661603178,-0.0753680766534237,-0.2425874204255532,high,L1,0.7,1.0,0.7738693467336684,1.0,0.8347738693467336,Q5高,3,0,1.0,0.7738693467336684,1.0,0.9321608040201004,0.6547738693467338
20230103,300595,6.030150753768844,1.0,0.5,1.0,0.8333333333333334,0.0905159988469299,-0.060247910060536,-0.1080133796414903,high,L1,0.7,0.8333333333333334,0.7830820770519263,1.0,0.7866164154103853,Q5高,3,0,0.8333333333333334,0.9396984924623115,1.0,0.9319095477386934,0.6879396984924624
20230103,603987,7.537688442211055,1.0,1.0,0.5,0.8333333333333334,0.0711768851303735,0.0965468639887243,-0.0580548215387602,high,L1,0.7,0.8333333333333334,0.7705192629815746,1.0,0.784103852596315,Q5高,3,0,0.8333333333333334,0.9246231155778895,1.0,0.9273869346733667,0.6849246231155779
20230103,002267,7.894736842105263,1.0,1.0,0.5,0.8333333333333334,0.0110650069156292,0.0193637621023514,0.0995850622406639,high,L1,0.7,0.8333333333333334,0.7675438596491229,1.0,0.7835087719298246,Q5高,3,0,0.8333333333333334,0.9210526315789473,1.0,0.9263157894736842,0.6842105263157895
20230504,002821,4.225352112676056,1.0,1.0,1.0,1.0,0.071867612293144,0.0056912967420474,0.1689492367966829,high,L1,0.7,1.0,0.9577464788732396,1.0,0.8715492957746479,Q5高,3,0,1.0,0.9577464788732395,1.0,0.9873239436619718,0.6915492957746479
20230504,688075,8.450704225352112,1.0,1.0,1.0,1.0,-0.0075416968817983,-0.1027384355446507,-0.0841638537183711,high,L1,0.7,1.0,0.9154929577464788,1.0,0.8630985915492957,Q5高,3,0,1.0,0.9154929577464789,1.0,0.9746478873239435,0.6830985915492958
20230504,688536,15.24390243902439,1.0,1.0,1.0,1.0,-0.0132756482710389,0.0364148806105844,-0.3050716498926095,high,L1,0.7,1.0,0.8475609756097561,1.0,0.8495121951219512,Q5高,3,0,1.0,0.8475609756097561,1.0,0.9542682926829267,0.6695121951219511
20230504,688385,17.073170731707318,1.0,1.0,1.0,1.0,0.0503731343283582,0.0554439253793712,-0.1229567664724925,high,L1,0.7,1.0,0.8292682926829268,1.0,0.8458536585365853,Q5高,3,0,1.0,0.8292682926829268,1.0,0.948780487804878,0.6658536585365853
20230504,688800,1.829268292682927,1.0,1.0,0.5,0.8333333333333334,0.0281473146304134,-0.0221350564181149,-0.2373514305557846,high,L1,0.7,0.8333333333333334,0.818089430894309,1.0,0.7936178861788618,Q5高,3,0,0.8333333333333334,0.9817073170731707,1.0,0.9445121951219511,0.6963414634146341
20230504,002432,19.248826291079812,1.0,1.0,1.0,1.0,-0.0774315391879131,-0.1115351198705272,-0.0987243455175154,high,L1,0.7,1.0,0.8075117370892019,1.0,0.8415023474178404,Q5高,3,0,1.0,0.8075117370892019,1.0,0.9422535211267604,0.6615023474178403
20230504,688308,2.5974025974025974,1.0,0.5,1.0,0.8333333333333334,-0.031015037593985,0.1005489533137251,-0.0934930999709422,high,L1,0.7,0.8333333333333334,0.8116883116883117,1.0,0.7923376623376623,Q5高,3,0,0.8333333333333334,0.974025974025974,1.0,0.942207792207792,0.6948051948051948
20230504,000799,2.702702702702702,0.5,1.0,1.0,0.8333333333333334,-0.1158878504672896,-0.0363551401869157,-0.2740033231647998,high,L1,0.7,0.8333333333333334,0.8108108108108109,1.0,0.7921621621621622,Q5高,3,0,0.8333333333333334,0.972972972972973,1.0,0.9418918918918919,0.6945945945945946
20230504,002729,3.658536585365854,1.0,0.5,1.0,0.8333333333333334,0.1220043572984748,0.0849673202614378,0.0784313725490195,high,L1,0.7,0.8333333333333334,0.8028455284552846,1.0,0.790569105691057,Q5高,3,0,0.8333333333333334,0.9634146341463414,1.0,0.9390243902439024,0.6926829268292682
20230504,300900,20.689655172413794,1.0,1.0,1.0,1.0,0.0230632487613207,-0.0233243161842863,-0.1088513890527496,high,L1,0.7,1.0,0.7931034482758621,1.0,0.8386206896551723,Q5高,3,0,1.0,0.7931034482758621,1.0,0.9379310344827585,0.6586206896551725
20230504,300565,4.25531914893617,1.0,1.0,0.5,0.8333333333333334,0.0173652694610777,0.010179640718563,-0.1113772455089819,high,L1,0.7,0.8333333333333334,0.797872340425532,1.0,0.7895744680851065,Q5高,3,0,0.8333333333333334,0.9574468085106383,1.0,0.9372340425531915,0.6914893617021276
20230504,688046,4.694835680751173,1.0,0.5,1.0,0.8333333333333334,-0.0129464285714284,-0.1330245080141219,-0.2260745092179727,high,L1,0.7,0.8333333333333334,0.7942097026604069,1.0,0.7888419405320813,Q5高,3,0,0.8333333333333334,0.9530516431924883,1.0,0.9359154929577465,0.6906103286384977
20230504,002326,5.9259259259259265,1.0,0.5,1.0,0.8333333333333334,-0.0414213214932503,-0.1000373123346144,-0.2462812490802395,high,L1,0.7,0.8333333333333334,0.7839506172839507,1.0,0.7867901234567901,Q5高,3,0,0.8333333333333334,0.9407407407407408,1.0,0.9322222222222221,0.6881481481481482
20230504,301031,6.097560975609756,1.0,0.5,1.0,0.8333333333333334,-0.0606938679614692,0.0108403004210395,-0.0493381299153103,high,L1,0.7,0.8333333333333334,0.782520325203252,1.0,0.7865040650406504,Q5高,3,0,0.8333333333333334,0.9390243902439024,1.0,0.9317073170731707,0.6878048780487804
20230504,603127,6.103286384976526,1.0,0.5,1.0,0.8333333333333334,-0.066519735523943,-0.2157826714101397,-0.2517897577192187,high,L1,0.7,0.8333333333333334,0.782472613458529,1.0,0.7864945226917058,Q5高,3,0,0.8333333333333334,0.9389671361502347,1.0,0.9316901408450704,0.687793427230047
20230504,600313,6.666666666666667,1.0,1.0,0.5,0.8333333333333334,-0.0088790233074361,0.0710321864594896,-0.1320754716981131,high,L1,0.7,0.8333333333333334,0.7777777777777778,1.0,0.7855555555555556,Q5高,3,0,0.8333333333333334,0.9333333333333333,1.0,0.9299999999999999,0.6866666666666668
20230504,300679,6.707317073170732,1.0,0.5,1.0,0.8333333333333334,0.1400949796472186,0.2791643445983065,0.4193607567662809,high,L1,0.7,0.8333333333333334,0.7774390243902439,1.0,0.7854878048780488,Q5高,3,0,0.8333333333333334,0.9329268292682926,1.0,0.9298780487804876,0.6865853658536585
20230504,601222,7.59493670886076,1.0,0.5,1.0,0.8333333333333334,-0.0251256281407034,0.0083750501946318,-0.1485404550652472,high,L1,0.7,0.8333333333333334,0.770042194092827,1.0,0.7840084388185654,Q5高,3,0,0.8333333333333334,0.9240506329113924,1.0,0.9272151898734176,0.6848101265822786
20230504,301162,7.84313725490196,1.0,0.5,1.0,0.8333333333333334,0.1777996070726915,0.179068074481733,-0.0045615332466142,high,L1,0.7,0.8333333333333334,0.7679738562091504,1.0,0.7835947712418301,Q5高,3,0,0.8333333333333334,0.9215686274509804,1.0,0.9264705882352942,0.6843137254901961
20230504,300142,8.92018779342723,1.0,0.5,1.0,0.8333333333333334,-0.0854356256444976,-0.1168846958290044,-0.266506029737112,high,L1,0.7,0.8333333333333334,0.7589984350547732,1.0,0.7817996870109546,Q5高,3,0,0.8333333333333334,0.9107981220657277,1.0,0.9232394366197183,0.6821596244131456
20230504,603105,12.658227848101266,1.0,0.5,1.0,0.8333333333333334,0.0,0.0505731625084289,-0.1706001348617666,high,L1,0.7,0.8333333333333334,0.7278481012658228,1.0,0.7755696202531646,Q5高,3,0,0.8333333333333334,0.8734177215189873,1.0,0.9120253164556962,0.6746835443037975
20230504,301201,12.676056338028168,1.0,0.5,1.0,0.8333333333333334,-0.0464908359409924,-0.0663337746525188,0.0114717441264378,high,L1,0.7,0.8333333333333334,0.7276995305164319,1.0,0.7755399061032864,Q5高,3,0,0.8333333333333334,0.8732394366197183,1.0,0.9119718309859155,0.6746478873239437
20230504,300357,13.615023474178404,1.0,0.5,1.0,0.8333333333333334,-0.1833224472022643,-0.1684422648139917,-0.3712398583831895,high,L1,0.7,0.8333333333333334,0.7198748043818467,1.0,0.7739749608763694,Q5高,3,0,0.8333333333333334,0.863849765258216,1.0,0.9091549295774648,0.6727699530516432
20230504,002053,13.924050632911392,1.0,1.0,0.5,0.8333333333333334,-0.0403587443946187,0.0407840726375681,-0.1051960310570517,high,L1,0.7,0.8333333333333334,0.7172995780590717,1.0,0.7734599156118144,Q5高,3,0,0.8333333333333334,0.8607594936708861,1.0,0.9082278481012658,0.6721518987341772
20230504,002455,14.074074074074074,1.0,1.0,0.5,0.8333333333333334,-0.0112927395861025,-0.0062159372219747,-0.0937907780031799,high,L1,0.7,0.8333333333333334,0.7160493827160495,1.0,0.7732098765432099,Q5高,3,0,0.8333333333333334,0.8592592592592593,1.0,0.9077777777777778,0.6718518518518519
20230901,605117,3.289473684210526,1.0,1.0,1.0,1.0,-0.1628771316134674,-0.3232400524704854,-0.0582641014429383,high,L1,0.7,1.0,0.9671052631578948,1.0,0.8734210526315789,Q5高,3,0,1.0,0.9671052631578947,1.0,0.9901315789473684,0.6934210526315789
20230901,300533,5.714285714285714,1.0,1.0,1.0,1.0,-0.0991271820448878,0.0344978417781136,-0.1004088607034574,high,L1,0.7,1.0,0.9428571428571428,1.0,0.8685714285714285,Q5高,3,0,1.0,0.9428571428571428,1.0,0.9828571428571429,0.6885714285714286
